scenario_id,method,n,p,contamination_type,contamination_rate,contamination_strength,true_ate,n_mc,bias,mse,var,rmse,mae,coverage,n_valid,elapsed_sec,mcse_bias,mcse_mse,mcse_rmse
20,dr_robust,500,5,outcome,0.0,3,2,2000,0.0043236369943713,0.0110046584979608,0.0109914603912973,0.104903090983826,0.0844347400035297,0.952,2000,399.71465587616,0.002344297377818917,0.0003481711456572093,0.0016594894506535107
20,aipw_robust,500,5,outcome,0.0,3,2,2000,-0.0006698922759798,0.0157258289244037,0.0157332467921384,0.125402667134331,0.0994246605485021,0.9465,2000,399.71465587616,0.00280475014859955,0.0004975431392246045,0.001983782125987949
20,reg_adj,500,5,outcome,0.0,3,2,2000,0.0074913149460913,0.0104729213583018,0.0104220125649628,0.102337292119255,0.0828524800615825,0.9585,2000,399.71465587616,0.0022827628616396843,0.00033134288647538527,0.001618876558162527
20,adaptive,500,5,outcome,0.0,3,2,2000,0.0074913149460913,0.0104729213583018,0.0104220125649628,0.102337292119255,0.0828524800615825,0.9585,2000,399.71465587616,0.0022827628616396843,0.00033134288647538527,0.001618876558162527
21,naive,1000,5,outcome,0.0,3,2,2000,0.0086526957636112,0.0058468302462333,0.0057748485265189,0.076464568567627,0.0609507572638176,0.9465,2000,734.461011171341,0.0016992422614975917,0.00018496916347272385,0.001209508972179271
21,ipw_robust,1000,5,outcome,0.0,3,2,2000,-0.0205378981858668,0.0065951446491694,0.0061764276010769,0.081210495929833,0.0642960988377388,0.9405,2000,734.461011171341,0.0017573314429948752,0.00020822765722885067,0.001282024292825168
21,dr_robust,1000,5,outcome,0.0,3,2,2000,0.0042476557752784,0.0057281825730747,0.0057129964917354,0.0756847578649413,0.0605542437707171,0.9455,2000,734.461011171341,0.0016901178201142368,0.00018123047012664795,0.0011972719160313092
21,aipw_robust,1000,5,outcome,0.0,3,2,2000,-0.0001417927156674,0.0081295458331006,0.0081335925241885,0.090163994105744,0.0727588082518702,0.957,2000,734.461011171341,0.002016629926906335,0.00025720741514218535,0.001426331085336201
21,reg_adj,1000,5,outcome,0.0,3,2,2000,0.0073668808431794,0.0055247228725538,0.0054731885334629,0.0743284795522808,0.0596081390319465,0.946,2000,734.461011171341,0.0016542654764974847,0.00017478519051434565,0.0011757619123058081
21,adaptive,1000,5,outcome,0.0,3,2,2000,0.0073668808431794,0.0055247228725538,0.0054731885334629,0.0743284795522808,0.0596081390319465,0.946,2000,734.461011171341,0.0016542654764974847,0.00017478519051434565,0.0011757619123058081
22,naive,200,10,outcome,0.0,3,2,2000,0.004636490940431,0.0336337720316084,0.0336290895281317,0.183395125430335,0.145568703315013,0.955,2000,305.724946022034,0.0041005542020641364,0.0010641247646826246,0.0029011806125862545
22,ipw_robust,200,10,outcome,0.0,3,2,2000,-0.0187811157958617,0.0342555088983449,0.0339197384570358,0.18508243811433,0.147869802200077,0.9515,2000,305.724946022034,0.0041182361793027245,0.0010837332221318677,0.0029277040900617998
22,dr_robust,200,10,outcome,0.0,3,2,2000,-0.0004183526592793,0.0335635775225671,0.0335801925999196,0.183203650407319,0.144693910062853,0.95,2000,305.724946022034,0.00409757200058276,0.0010619044633994284,0.0028981531236918117
22,aipw_robust,200,10,outcome,0.0,3,2,2000,-0.0070371664405137,0.0435166975543935,0.0434889203030335,0.208606561628328,0.16590961320524,0.95,2000,305.724946022034,0.004663095554619994,0.0013768055347992997,0.003300005340321794
22,reg_adj,200,10,outcome,0.0,3,2,2000,0.0030171826643696,0.0287911717196309,0.0287964665616816,0.169679614920682,0.134398995536521,0.95,2000,305.724946022034,0.003794500399372861,0.0009109120580167778,0.0026842118260422456
22,adaptive,200,10,outcome,0.0,3,2,2000,0.0026118286731056,0.029180438671616,0.0291882111281624,0.17082282830938,0.135120312502633,0.9485,2000,305.724946022034,0.0038202232348491364,0.0009232279741893237,0.0027022968280247957
23,naive,500,10,outcome,0.0,3,2,2000,0.0047597915493731,0.011793008708648,0.0117762412136614,0.108595620117241,0.0863838899471957,0.9495,2000,719.555671215057,0.0024265449937783353,0.0003731131907484417,0.0017179016536100842
23,ipw_robust,500,10,outcome,0.0,3,2,2000,-0.017985965736703,0.012511651280736,0.0121942534439761,0.111855492850088,0.0890482852425588,0.9505,2000,719.555671215057,0.002469236060401688,0.00039571375538514957,0.0017688615252694684
23,dr_robust,500,10,outcome,0.0,3,2,2000,2.86968364928697e-05,0.0114835106605968,0.0114892544643206,0.107161143427069,0.0848980872041749,0.9505,2000,719.555671215057,0.0023967952002956574,0.00036332215328673055,0.0016952140564550707
23,aipw_robust,500,10,outcome,0.0,3,2,2000,-0.0026043970424825,0.0158424654685102,0.0158436043867487,0.125866856115938,0.100913623449824,0.953,2000,719.555671215057,0.0028145696284466565,0.0005012332098173143,0.001991124690345885
23,reg_adj,500,10,outcome,0.0,3,2,2000,0.0055316736738704,0.011047382335941,0.0110222940693415,0.105106528512462,0.0839136028142568,0.948,2000,719.555671215057,0.0023475832327461256,0.0003495218419811439,0.0016627028165034617
23,adaptive,500,10,outcome,0.0,3,2,2000,0.0055316736738704,0.011047382335941,0.0110222940693415,0.105106528512462,0.0839136028142568,0.948,2000,719.555671215057,0.0023475832327461256,0.0003495218419811439,0.0016627028165034617
24,naive,1000,10,outcome,0.0,3,2,2000,0.0099863992150024,0.0059202159939546,0.0058233995244354,0.0769429398577583,0.0609778116741063,0.948,2000,1283.24853205681,0.001706370347321384,0.00018727919256641054,0.0012170005000629491
24,ipw_robust,1000,10,outcome,0.0,3,2,2000,-0.0132548228732152,0.0061426732612723,0.0059699679158299,0.0783752082056077,0.0626420279470942,0.944,2000,1283.24853205681,0.0017277106117388264,0.00019426334748305266,0.0012393163088857558
24,dr_robust,1000,10,outcome,0.0,3,2,2000,0.0051789820556096,0.005786830828113,0.0057628904181897,0.0760712220758481,0.0606739993445123,0.9485,2000,1283.24853205681,0.0016974820202567244,0.0001830848131220691,0.0012033776251124328
24,aipw_robust,1000,10,outcome,0.0,3,2,2000,-0.0003820617170953,0.0081279874133087,0.008131907395851,0.0901553515511351,0.0720057303400999,0.949,2000,1283.24853205681,0.002016421012072008,0.0002571581068963935,0.0014261943549215507
24,reg_adj,1000,10,outcome,0.0,3,2,2000,0.009740234990033,0.0054801938345916,0.0053880156647629,0.0740283312968193,0.0589143270774085,0.95,2000,1283.24853205681,0.0016413433011961422,0.00017335817939314645,0.0011708907681442966
24,adaptive,1000,10,outcome,0.0,3,2,2000,0.009740234990033,0.0054801938345916,0.0053880156647629,0.0740283312968193,0.0589143270774085,0.95,2000,1283.24853205681,0.0016413433011961422,0.00017335817939314645,0.0011708907681442966
25,naive,200,20,outcome,0.0,3,2,2000,0.0078290007673911,0.038393407297446,0.0383512896892748,0.195942357078417,0.154394821429244,0.9425,2000,728.999887943268,0.004379000438985751,0.0012147109826767396,0.003099664107313476
25,ipw_robust,200,20,outcome,0.0,3,2,2000,-0.0139802250914767,0.0376912508837218,0.0375145614708489,0.194142346961506,0.153388389892057,0.9495,2000,728.999887943268,0.004330967644236615,0.0011924791471356598,0.0030711464185917696
25,dr_robust,200,20,outcome,0.0,3,2,2000,0.0052536421348277,0.035602918074898,0.0355931138761552,0.18868735536569,0.149346870665177,0.947,2000,728.999887943268,0.004218596560241048,0.0011264255630448838,0.0029848994408284224
25,aipw_robust,200,20,outcome,0.0,3,2,2000,0.0030113801856139,0.0472498237997164,0.0472643875828855,0.217370245893306,0.173649660753781,0.9465,2000,728.999887943268,0.004861295484893173,0.0014949179105670145,0.003438644291962525
25,reg_adj,200,20,outcome,0.0,3,2,2000,0.0102241666535416,0.030315487715011,0.030226067164834,0.174113433470858,0.139649087492031,0.948,2000,728.999887943268,0.003887548531197649,0.000959132115248176,0.00275433117401797
25,adaptive,200,20,outcome,0.0,3,2,2000,0.0092475674306036,0.0318954552947217,0.0318258507166965,0.178592987809493,0.142556897979071,0.944,2000,728.999887943268,0.003989100820780072,0.0010091224447182565,0.002825201753706864
26,naive,500,20,outcome,0.0,3,2,2000,0.0113169787799383,0.0128123152960068,0.0126905865805915,0.113191498338023,0.0907669235106486,0.9485,2000,1994.85592412949,0.0025189865601657644,0.00040534140715191205,0.001790511712909055
26,ipw_robust,500,20,outcome,0.0,3,2,2000,-0.0119350719232614,0.01308504646113,0.012949075056845,0.114389887932151,0.0917198571737306,0.9515,2000,1994.85592412949,0.0025445112553145644,0.0004139657367608765,0.0018094507488564694
26,dr_robust,500,20,outcome,0.0,3,2,2000,0.0073685032838182,0.0123712324437413,0.012323099152674,0.111226042111285,0.0891364229650515,0.951,2000,1994.85592412949,0.0024822468806178404,0.00039140379933783867,0.001759497110156214
26,aipw_robust,500,20,outcome,0.0,3,2,2000,0.0038751623429234,0.0163498455742337,0.0163430001911452,0.127866514671487,0.101517116839979,0.946,2000,1994.85592412949,0.002858583582051188,0.0005172857016168777,0.002022756712130152
26,reg_adj,500,20,outcome,0.0,3,2,2000,0.0110250320362875,0.0113379988355467,0.0112220585334122,0.106480039610937,0.0858046362827377,0.951,2000,1994.85592412949,0.002368761124872261,0.00035869584614116415,0.0016843337373454595
26,adaptive,500,20,outcome,0.0,3,2,2000,0.0109742396917323,0.0113598207477268,0.011245009315573,0.106582459850234,0.0858554286272929,0.9515,2000,1994.85592412949,0.002371182122441568,0.00035938669423065533,0.0016859560885330153
27,naive,1000,20,outcome,0.0,3,2,2000,0.0099756345267119,0.0064533748560127,0.0063570400918481,0.0803329002091466,0.0639832915592674,0.951,2000,3604.47192811966,0.0017828404432040602,0.00020414989249117836,0.001270649335201856
27,ipw_robust,1000,20,outcome,0.0,3,2,2000,-0.0135737400039941,0.0066665090186339,0.0064855053536147,0.0816486926939678,0.0648891960347678,0.942,2000,3604.47192811966,0.0018007644701091116,0.0002108355803664761,0.0012911142445153482
27,dr_robust,1000,20,outcome,0.0,3,2,2000,0.0056453455794245,0.0062486880781576,0.0062199281155042,0.0790486437464782,0.0630418834299643,0.951,2000,3604.47192811966,0.0017635090183359143,0.00019769664404945987,0.0012504746108200479
27,aipw_robust,1000,20,outcome,0.0,3,2,2000,0.000999073531958,0.0083893367909481,0.008392534910481,0.0915933228513307,0.0729036406747375,0.9485,2000,3604.47192811966,0.0020484793031027917,0.00026542681892794686,0.0014489419679574963
27,reg_adj,1000,20,outcome,0.0,3,2,2000,0.0095176303036566,0.0060071210806071,0.005919495541781,0.0775056196711386,0.0618491838540692,0.9525,2000,3604.47192811966,0.0017203917492508792,0.00019003385453515882,0.0012259359730396639
27,adaptive,1000,20,outcome,0.0,3,2,2000,0.0095176303036566,0.0060071210806071,0.005919495541781,0.0775056196711386,0.0618491838540692,0.9525,2000,3604.47192811966,0.0017203917492508792,0.00019003385453515882,0.0012259359730396639
28,naive,200,5,treatment,0.0,3,2,2000,0.0013882464439958,0.0285638777714073,0.0285762386625493,0.169008513902132,0.134873530659997,0.947,2000,180.283191919327,0.003779962874324912,0.0009037209535937323,0.0026735959411993034
28,ipw_robust,200,5,treatment,0.0,3,2,2000,-0.0257475666993197,0.0299244767482888,0.029276177646176,0.1729869265242,0.137555063470372,0.941,2000,180.283191919327,0.0038259755387466867,0.0009465258113282748,0.0027358304767495264
28,dr_robust,200,5,treatment,0.0,3,2,2000,-0.0017477727018495,0.0287911247398453,0.028802471266061,0.169679476483885,0.135200351247119,0.9495,2000,180.283191919327,0.003794895997656655,0.0009109107076946166,0.00268421003697854
28,aipw_robust,200,5,treatment,0.0,3,2,2000,-0.0030958384852208,0.0387016042661382,0.0387113757380807,0.196727233158346,0.158271773024704,0.95,2000,180.283191919327,0.004399509957829434,0.0012244642289191792,0.0031120862354974675
28,reg_adj,200,5,treatment,0.0,3,2,2000,0.0030964755475588,0.0271035683242823,0.0271075339304309,0.164631613987965,0.131579755937902,0.945,2000,180.283191919327,0.003681544100675075,0.0008575186403681246,0.0026043559301763618
28,adaptive,200,5,treatment,0.0,3,2,2000,0.0030013838249685,0.0270949929317773,0.0270995343941095,0.164605567742338,0.131531487973852,0.945,2000,180.283191919327,0.0036810008417622986,0.0008572473424353997,0.002603943943674112
29,naive,500,5,treatment,0.0,3,2,2000,0.0085909617431925,0.0121423155721156,0.0120745482225539,0.11019217563927,0.0878264905104466,0.9485,2000,401.062474966049,0.0024570865087084233,0.0003841575585016565,0.001743125391040702
29,ipw_robust,500,5,treatment,0.0,3,2,2000,-0.0214606437848421,0.0127687058000178,0.012314303720218,0.112998698222669,0.0902074026486184,0.939,2000,401.062474966049,0.002481360888727998,0.00040371401837612094,0.0017863657932615487
29,dr_robust,500,5,treatment,0.0,3,2,2000,0.0028668194722105,0.0117478191545165,0.0117454732372489,0.108387356986489,0.0866346021593136,0.9495,2000,401.062474966049,0.0024233729838026275,0.0003716842820532829,0.0017146108752315785
29,aipw_robust,500,5,treatment,0.0,3,2,2000,-0.0021641059372394,0.0158921157958878,0.0158953801314459,0.126063935349837,0.102476148789316,0.9555,2000,401.062474966049,0.0028191647815838912,0.0005028041337574127,0.001994242573667453
29,reg_adj,500,5,treatment,0.0,3,2,2000,0.0068612337357589,0.0114103439026123,0.0113689518501607,0.106819211299337,0.0854861372793962,0.95,2000,401.062474966049,0.0023842139008655137,0.0003610034456068911,0.0016897870767612181
29,adaptive,500,5,treatment,0.0,3,2,2000,0.0068612337357589,0.0114103439026123,0.0113689518501607,0.106819211299337,0.0854861372793962,0.95,2000,401.062474966049,0.0023842139008655137,0.0003610034456068911,0.0016897870767612181
30,naive,1000,5,treatment,0.0,3,2,2000,0.0088919571006944,0.0055817782908907,0.005505464121871,0.074711299619875,0.0593838288886347,0.95,2000,733.177905082703,0.0016591359380519427,0.00017658067609866668,0.0011817534763623092
30,ipw_robust,1000,5,treatment,0.0,3,2,2000,-0.0207134753725065,0.0061773944796907,0.0057512220286977,0.0785964024602321,0.0623757877623195,0.9375,2000,733.177905082703,0.0016957626645108242,0.00019496578200943902,0.0012402971122506977
30,dr_robust,1000,5,treatment,0.0,3,2,2000,0.0042222711698065,0.0054436344298337,0.0054285211165606,0.0737809896235729,0.058321037447227,0.948,2000,733.177905082703,0.0016475013075200578,0.00017222774525303905,0.0011671552938754062
30,aipw_robust,1000,5,treatment,0.0,3,2,2000,0.0006007903297531,0.0077296712455956,0.0077331768850177,0.0879185489279458,0.069662278187939,0.9465,2000,733.177905082703,0.0019663642700448077,0.00024455593900008513,0.0013908096868188332
30,reg_adj,1000,5,treatment,0.0,3,2,2000,0.0070468967070724,0.0052915566617679,0.005244520168652,0.0727430866939801,0.0574842730294271,0.948,2000,733.177905082703,0.001619339397509367,0.00016740927233822558,0.0011506885392593578
30,adaptive,1000,5,treatment,0.0,3,2,2000,0.0070468967070724,0.0052915566617679,0.005244520168652,0.0727430866939801,0.0574842730294271,0.948,2000,733.177905082703,0.001619339397509367,0.00016740927233822558,0.0011506885392593578
31,naive,200,10,treatment,0.0,3,2,2000,0.0101244594800591,0.0317810481344787,0.0316943906500404,0.178272398689418,0.141334191050838,0.944,2000,308.860728025436,0.003980853592512565,0.0010055008927918078,0.0028201249890162975
31,ipw_robust,200,10,treatment,0.0,3,2,2000,-0.0125362456725731,0.0323356230748063,0.0321945629006935,0.179821086290808,0.143566966919508,0.9485,2000,308.860728025436,0.004012141753521023,0.0010230391544528436,0.002844602864867519
31,dr_robust,200,10,treatment,0.0,3,2,2000,0.0048901913061052,0.0304963209545921,0.0304876508089863,0.174631958571712,0.138990201706379,0.949,2000,308.860728025436,0.003904334181969206,0.0009648601004528688,0.002762553052557824
31,aipw_robust,200,10,treatment,0.0,3,2,2000,0.0015282685915645,0.0420288689671463,0.0420475571408287,0.205009436288056,0.161649302823008,0.9505,2000,308.860728025436,0.004585169415672048,0.0013297343623713816,0.0032431052600500536
31,reg_adj,200,10,treatment,0.0,3,2,2000,0.0084101964394616,0.0278025252381558,0.0277456666673391,0.166740892519369,0.132707348383429,0.951,2000,308.860728025436,0.0037246252608375986,0.0008796288983088425,0.002637711976402738
31,adaptive,200,10,treatment,0.0,3,2,2000,0.008595245836148,0.0279321096252455,0.0278721674579907,0.167129020894773,0.132992938881974,0.9505,2000,308.860728025436,0.0037331064449055494,0.000883728472310429,0.0026438510426828807
32,naive,500,10,treatment,0.0,3,2,2000,0.0093413249831924,0.0122808413502558,0.0121996808382333,0.110818957540016,0.0889704164776669,0.9475,2000,722.254822969437,0.0024697855006288803,0.0003885373977547022,0.001753027669541125
32,ipw_robust,500,10,treatment,0.0,3,2,2000,-0.0132986697297215,0.0125306160096177,0.0123599413637194,0.111940234096672,0.0896895310827108,0.9485,2000,722.254822969437,0.002485954682181415,0.00039640884941717777,0.0017706272128877164
32,dr_robust,500,10,treatment,0.0,3,2,2000,0.0044487564222017,0.0118454469659576,0.0118315713179125,0.108836790498239,0.0870765821945951,0.948,2000,722.254822969437,0.002432238816184844,0.0003747724741353837,0.0017217177776913937
32,aipw_robust,500,10,treatment,0.0,3,2,2000,0.000621130349991,0.0161039947076948,0.0161116647371517,0.126901515781707,0.101309742269264,0.953,2000,722.254822969437,0.0028382798256295747,0.0005095077746773965,0.002007492863811965
32,reg_adj,500,10,treatment,0.0,3,2,2000,0.007763840290019,0.0111846937298647,0.011129981504568,0.105757712389521,0.0841682756886183,0.951,2000,722.254822969437,0.002359023262344821,0.00035386191783175604,0.0016729839830897215
32,adaptive,500,10,treatment,0.0,3,2,2000,0.007763840290019,0.0111846937298647,0.011129981504568,0.105757712389521,0.0841682756886183,0.951,2000,722.254822969437,0.002359023262344821,0.00035386191783175604,0.0016729839830897215
33,naive,1000,10,treatment,0.0,3,2,2000,0.0119565432659221,0.0059737531874316,0.0058337111161198,0.077290058787865,0.0621106684819643,0.9505,2000,1283.19309616089,0.0017078804285019194,0.0001889448267299169,0.001222310020804269
33,ipw_robust,1000,10,treatment,0.0,3,2,2000,-0.0115702236246236,0.0062581744802507,0.0061273680895716,0.0791086245630064,0.0631095366441711,0.948,2000,1283.19309616089,0.0017503382658177248,0.00019795247448092852,0.001251143447218378
33,dr_robust,1000,10,treatment,0.0,3,2,2000,0.0077577566801059,0.0058399647027216,0.0057826732506392,0.0764196617548235,0.0613174228201022,0.951,2000,1283.19309616089,0.0017003930796494085,0.00018475752955827328,0.0012088350387563162
33,aipw_robust,1000,10,treatment,0.0,3,2,2000,0.0035762100917353,0.0081790700139466,0.0081703659182856,0.090438211028009,0.072535549002019,0.958,2000,1283.19309616089,0.0020211835540452036,0.0002587737726490056,0.001430666140492665
33,reg_adj,1000,10,treatment,0.0,3,2,2000,0.0114808056866518,0.0055974896747169,0.0054684149829938,0.0748163730390412,0.0602915597210029,0.953,2000,1283.19309616089,0.0016535439188291614,0.00017704557024942979,0.0011832007023184793
33,adaptive,1000,10,treatment,0.0,3,2,2000,0.0114808056866518,0.0055974896747169,0.0054684149829938,0.0748163730390412,0.0602915597210029,0.953,2000,1283.19309616089,0.0016535439188291614,0.00017704557024942979,0.0011832007023184793
